year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom,precip_spring,tmax_july,dtr,vpd_proxy,spei_proxy,year_trend,yield_roll3,ndvi_max,ndvi_flag
2024,Жаксынский,Zhaksy,51.9,67.3,flax,8.0,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,5.46,,0
2024,Жаксынский,Zhaksy,51.9,67.3,oats,14.54,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,9.05,,0
2024,Жаксынский,Zhaksy,51.9,67.3,rapeseed,17.66,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,12.2,,0
2024,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,12.88,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,9.75,,0
2024,Жаксынский,Zhaksy,51.9,67.3,sunflower,13.43,16.54,281.9,1365.8,6,8,446.4,80.8,155.1,24.24,24.29,0.516,-164.5,19,7.24,,0
2025,Атбасарский,Atbasar,51.81,68.36,barley,15.96,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,12.22,,0
2025,Атбасарский,Atbasar,51.81,68.36,flax,7.89,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,6.33,,0
2025,Атбасарский,Atbasar,51.81,68.36,oats,16.05,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,11.18,,0
2025,Атбасарский,Atbasar,51.81,68.36,rapeseed,18.52,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,14.77,,0
2025,Атбасарский,Atbasar,51.81,68.36,spring_wheat,15.01,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,11.4,,0
2025,Атбасарский,Atbasar,51.81,68.36,sunflower,13.21,18.19,234.2,1492.7,5,12,497.6,63.8,99.4,25.3,25.65,0.717,-263.4,20,9.72,,0
2025,Буландынский,Bulandy,52.63,70.42,barley,17.47,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,13.38,,0
2025,Буландынский,Bulandy,52.63,70.42,flax,8.63,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,6.93,,0
2025,Буландынский,Bulandy,52.63,70.42,oats,17.58,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,12.24,,0
2025,Буландынский,Bulandy,52.63,70.42,rapeseed,20.28,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,16.17,,0
2025,Буландынский,Bulandy,52.63,70.42,spring_wheat,16.43,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,12.48,,0
2025,Буландынский,Bulandy,52.63,70.42,sunflower,14.46,17.62,233.2,1379.7,5,9,465.8,14.6,105.4,24.02,25.22,0.654,-232.6,20,10.64,,0
2025,Бурабайский,Burabay,52.94,70.31,barley,17.64,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,13.51,,0
2025,Бурабайский,Burabay,52.94,70.31,flax,8.72,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,7.0,,0
2025,Бурабайский,Burabay,52.94,70.31,oats,17.75,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,12.35,,0
2025,Бурабайский,Burabay,52.94,70.31,rapeseed,20.48,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,16.33,,0
2025,Бурабайский,Burabay,52.94,70.31,spring_wheat,16.59,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,12.6,,0
2025,Бурабайский,Burabay,52.94,70.31,sunflower,14.6,17.55,231.2,1327.7,1,6,435.7,1.8,125.8,22.56,24.55,0.652,-204.5,20,10.74,,0
2025,Есильский,Esil,51.95,66.4,barley,15.62,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,11.97,,0
2025,Есильский,Esil,51.95,66.4,flax,7.72,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,6.2,,0
2025,Есильский,Esil,51.95,66.4,oats,15.72,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,10.94,,0
2025,Есильский,Esil,51.95,66.4,rapeseed,18.14,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,14.46,,0
2025,Есильский,Esil,51.95,66.4,spring_wheat,14.69,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,11.16,,0
2025,Есильский,Esil,51.95,66.4,sunflower,12.93,19.0,174.2,1559.4,12,18,522.2,26.9,84.6,26.04,26.1,0.837,-348.0,20,9.52,,0
2025,Кокшетау,Kokshetau,53.29,69.39,barley,17.14,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,13.12,,0
2025,Кокшетау,Kokshetau,53.29,69.39,flax,8.47,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,6.8,,0
2025,Кокшетау,Kokshetau,53.29,69.39,oats,17.24,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,12.0,,0
2025,Кокшетау,Kokshetau,53.29,69.39,rapeseed,19.89,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,15.86,,0
2025,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,16.12,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,12.24,,0
2025,Кокшетау,Kokshetau,53.29,69.39,sunflower,14.18,18.05,209.1,1436.2,2,14,464.7,-1.7,102.7,24.04,24.51,0.672,-255.6,20,10.44,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,barley,17.3,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,13.25,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,flax,8.55,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,6.87,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,oats,17.41,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,12.12,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,20.09,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,16.02,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,16.27,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,12.36,,0
2025,Сандыктауский,Sandyktau,52.45,68.75,sunflower,14.32,17.39,251.6,1367.5,3,9,460.3,28.5,147.7,23.56,25.04,0.643,-208.7,20,10.54,,0
2025,Шортандинский,Shortandy,51.7,70.99,barley,16.8,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,12.87,,0
2025,Шортандинский,Shortandy,51.7,70.99,flax,8.3,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,6.67,,0
2025,Шортандинский,Shortandy,51.7,70.99,oats,16.9,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,11.77,,0
2025,Шортандинский,Shortandy,51.7,70.99,rapeseed,19.5,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,15.55,,0
2025,Шортандинский,Shortandy,51.7,70.99,spring_wheat,15.8,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,12.0,,0
2025,Шортандинский,Shortandy,51.7,70.99,sunflower,13.9,18.61,223.1,1455.8,5,10,493.3,33.3,101.6,25.08,28.16,0.816,-270.2,20,10.23,,0
2025,Целиноградский,Tselinograd,51.18,71.03,barley,16.46,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,12.61,,0
2025,Целиноградский,Tselinograd,51.18,71.03,flax,8.13,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,6.53,,0
2025,Целиноградский,Tselinograd,51.18,71.03,oats,16.56,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,11.53,,0
2025,Целиноградский,Tselinograd,51.18,71.03,rapeseed,19.11,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,15.24,,0
2025,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,15.48,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,11.76,,0
2025,Целиноградский,Tselinograd,51.18,71.03,sunflower,13.62,19.24,242.5,1503.9,7,12,510.2,73.2,116.6,25.56,27.89,0.923,-267.7,20,10.03,,0
2025,Зерендинский,Zerenda,53.05,69.15,barley,17.81,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,13.64,,0
2025,Зерендинский,Zerenda,53.05,69.15,flax,8.8,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,7.07,,0
2025,Зерендинский,Zerenda,53.05,69.15,oats,17.91,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,12.47,,0
2025,Зерендинский,Zerenda,53.05,69.15,rapeseed,20.67,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,16.48,,0
2025,Зерендинский,Zerenda,53.05,69.15,spring_wheat,16.75,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,12.72,,0
2025,Зерендинский,Zerenda,53.05,69.15,sunflower,14.73,17.42,213.7,1396.8,2,13,464.5,-3.3,92.4,23.73,24.32,0.639,-250.8,20,10.85,,0
2025,Жаксынский,Zhaksy,51.9,67.3,barley,15.46,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,11.84,,0
2025,Жаксынский,Zhaksy,51.9,67.3,flax,7.64,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,6.13,,0
2025,Жаксынский,Zhaksy,51.9,67.3,oats,15.55,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,10.83,,0
2025,Жаксынский,Zhaksy,51.9,67.3,rapeseed,17.94,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,14.31,,0
2025,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,14.54,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,11.04,,0
2025,Жаксынский,Zhaksy,51.9,67.3,sunflower,12.79,18.18,210.7,1458.0,5,12,495.4,35.1,125.1,24.63,25.9,0.723,-284.7,20,9.41,,0
